date,market_id,market_name,mandi_id,district,target_price_t_plus_7,split,model,prediction,lower_bound_inr_qtl,upper_bound_inr_qtl,covered,interval_width_inr_qtl,confidence_level
2025-07-17,4752,Pune(Moshi),maharashtra__punemoshi,pune,950.0,validation,moving_average_7d,1107.142857142857,896.7857142857141,1400.0,True,503.2142857142859,0.9
2025-07-18,160,Kolhapur,maharashtra__kolhapur,kolhapur,1000.0,validation,moving_average_7d,1200.0,989.642857142857,1492.857142857143,True,503.2142857142859,0.9
2025-07-18,168,Nasik,maharashtra__nasik,nashik,800.0,validation,moving_average_7d,1042.857142857143,832.4999999999999,1335.7142857142858,False,503.2142857142859,0.9
2025-07-18,169,Lasalgaon,maharashtra__lasalgaon,nashik,1350.0,validation,moving_average_7d,1444.7142857142858,1234.3571428571427,1737.5714285714287,True,503.214285714286,0.9
2025-07-18,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1325.0,validation,moving_average_7d,1389.2857142857142,1178.928571428571,1682.142857142857,True,503.214285714286,0.9
2025-07-18,172,Pune,maharashtra__pune,pune,1100.0,validation,moving_average_7d,2550.0,2339.642857142857,2842.857142857143,False,503.21428571428623,0.9
2025-07-18,176,Solapur,maharashtra__solapur,solapur,1100.0,validation,moving_average_7d,1078.571428571429,868.2142857142859,1371.4285714285718,True,503.2142857142859,0.9
2025-07-18,575,Manmad,maharashtra__manmad,nashik,1300.0,validation,moving_average_7d,1300.0,1089.6428571428569,1592.857142857143,True,503.214285714286,0.9
2025-07-18,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,850.0,validation,moving_average_7d,862.5714285714286,652.2142857142856,1155.4285714285716,True,503.214285714286,0.9
2025-07-18,1462,Satara,maharashtra__satara,satara,1400.0,validation,moving_average_7d,1500.0,1289.6428571428569,1792.857142857143,True,503.214285714286,0.9
2025-07-18,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1311.0,validation,moving_average_7d,1374.2857142857142,1163.928571428571,1667.142857142857,True,503.214285714286,0.9
2025-07-18,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1400.0,validation,moving_average_7d,1578.571428571429,1368.2142857142858,1871.4285714285718,True,503.214285714286,0.9
2025-07-18,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1300.0,validation,moving_average_7d,1242.857142857143,1032.5,1535.7142857142858,True,503.2142857142858,0.9
2025-07-18,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1300.0,validation,moving_average_7d,1400.0,1189.6428571428569,1692.857142857143,True,503.214285714286,0.9
2025-07-18,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,validation,moving_average_7d,1085.7142857142858,875.3571428571428,1378.5714285714287,False,503.2142857142859,0.9
2025-07-18,4752,Pune(Moshi),maharashtra__punemoshi,pune,1150.0,validation,moving_average_7d,1114.2857142857142,903.9285714285712,1407.142857142857,True,503.2142857142859,0.9
2025-07-26,160,Kolhapur,maharashtra__kolhapur,kolhapur,1000.0,test,moving_average_7d,1028.571428571429,818.2142857142859,1321.4285714285718,True,503.2142857142859,0.9
2025-07-26,168,Nasik,maharashtra__nasik,nashik,750.0,test,moving_average_7d,910.0,699.642857142857,1202.857142857143,True,503.2142857142859,0.9
2025-07-26,169,Lasalgaon,maharashtra__lasalgaon,nashik,1330.0,test,moving_average_7d,1393.142857142857,1182.7857142857142,1686.0,True,503.2142857142858,0.9
2025-07-26,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1350.0,test,moving_average_7d,1353.571428571429,1143.2142857142858,1646.4285714285718,True,503.214285714286,0.9
2025-07-26,172,Pune,maharashtra__pune,pune,1100.0,test,moving_average_7d,1100.0,889.642857142857,1392.857142857143,True,503.2142857142859,0.9
2025-07-26,176,Solapur,maharashtra__solapur,solapur,1000.0,test,moving_average_7d,1071.428571428571,861.0714285714281,1364.285714285714,True,503.2142857142859,0.9
2025-07-26,575,Manmad,maharashtra__manmad,nashik,1200.0,test,moving_average_7d,1264.2857142857142,1053.928571428571,1557.142857142857,True,503.214285714286,0.9
2025-07-26,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,800.0,test,moving_average_7d,831.4285714285714,621.0714285714284,1124.2857142857142,True,503.2142857142858,0.9
2025-07-26,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1442.857142857143,1232.5,1735.7142857142858,True,503.2142857142858,0.9
2025-07-26,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1350.0,test,moving_average_7d,1329.857142857143,1119.5,1622.7142857142858,True,503.2142857142858,0.9
2025-07-26,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1150.0,test,moving_average_7d,1407.142857142857,1196.7857142857142,1700.0,False,503.2142857142858,0.9
2025-07-26,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1300.0,test,moving_average_7d,1114.2857142857142,903.9285714285712,1407.142857142857,True,503.2142857142859,0.9
2025-07-26,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1400.0,test,moving_average_7d,1335.7142857142858,1125.3571428571427,1628.5714285714287,True,503.214285714286,0.9
2025-07-26,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,828.5714285714286,618.2142857142856,1121.4285714285716,True,503.214285714286,0.9
2025-07-26,4752,Pune(Moshi),maharashtra__punemoshi,pune,950.0,test,moving_average_7d,1121.428571428571,911.0714285714281,1414.285714285714,True,503.2142857142859,0.9
2025-07-27,160,Kolhapur,maharashtra__kolhapur,kolhapur,1000.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-07-27,168,Nasik,maharashtra__nasik,nashik,750.0,test,moving_average_7d,902.8571428571428,692.4999999999998,1195.7142857142858,True,503.214285714286,0.9
2025-07-27,169,Lasalgaon,maharashtra__lasalgaon,nashik,1330.0,test,moving_average_7d,1393.0,1182.6428571428569,1685.857142857143,True,503.214285714286,0.9
2025-07-27,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1350.0,test,moving_average_7d,1339.2857142857142,1128.928571428571,1632.142857142857,True,503.214285714286,0.9
2025-07-27,172,Pune,maharashtra__pune,pune,1050.0,test,moving_average_7d,1100.0,889.642857142857,1392.857142857143,True,503.2142857142859,0.9
2025-07-27,176,Solapur,maharashtra__solapur,solapur,1000.0,test,moving_average_7d,1071.428571428571,861.0714285714281,1364.285714285714,True,503.2142857142859,0.9
2025-07-27,575,Manmad,maharashtra__manmad,nashik,1200.0,test,moving_average_7d,1250.0,1039.6428571428569,1542.857142857143,True,503.214285714286,0.9
2025-07-27,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,850.0,test,moving_average_7d,835.0,624.642857142857,1127.857142857143,True,503.2142857142859,0.9
2025-07-27,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1442.857142857143,1232.5,1735.7142857142858,True,503.2142857142858,0.9
2025-07-27,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1350.0,test,moving_average_7d,1324.142857142857,1113.7857142857142,1617.0,True,503.2142857142858,0.9
2025-07-27,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1300.0,test,moving_average_7d,1392.857142857143,1182.5,1685.7142857142858,True,503.2142857142858,0.9
2025-07-27,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,test,moving_average_7d,1150.0,939.642857142857,1442.857142857143,True,503.2142857142859,0.9
2025-07-27,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1400.0,test,moving_average_7d,1335.7142857142858,1125.3571428571427,1628.5714285714287,True,503.214285714286,0.9
2025-07-27,4751,Pune(Manjri),maharashtra__punemanjri,pune,900.0,test,moving_average_7d,842.8571428571429,632.4999999999999,1135.7142857142858,True,503.2142857142859,0.9
2025-07-27,4752,Pune(Moshi),maharashtra__punemoshi,pune,900.0,test,moving_average_7d,1114.2857142857142,903.9285714285712,1407.142857142857,False,503.2142857142859,0.9
2025-07-28,160,Kolhapur,maharashtra__kolhapur,kolhapur,1000.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-07-28,168,Nasik,maharashtra__nasik,nashik,850.0,test,moving_average_7d,881.4285714285714,671.0714285714284,1174.2857142857142,True,503.2142857142858,0.9
2025-07-28,169,Lasalgaon,maharashtra__lasalgaon,nashik,1275.0,test,moving_average_7d,1371.571428571429,1161.2142857142858,1664.4285714285718,True,503.214285714286,0.9
2025-07-28,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1400.0,test,moving_average_7d,1336.428571428571,1126.071428571428,1629.285714285714,True,503.214285714286,0.9
2025-07-28,172,Pune,maharashtra__pune,pune,950.0,test,moving_average_7d,1100.0,889.642857142857,1392.857142857143,True,503.2142857142859,0.9
2025-07-28,176,Solapur,maharashtra__solapur,solapur,1000.0,test,moving_average_7d,1071.428571428571,861.0714285714281,1364.285714285714,True,503.2142857142859,0.9
2025-07-28,575,Manmad,maharashtra__manmad,nashik,1200.0,test,moving_average_7d,1228.571428571429,1018.2142857142859,1521.4285714285718,True,503.2142857142859,0.9
2025-07-28,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,900.0,test,moving_average_7d,840.7142857142857,630.3571428571427,1133.5714285714284,True,503.2142857142858,0.9
2025-07-28,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1442.857142857143,1232.5,1735.7142857142858,True,503.2142857142858,0.9
2025-07-28,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1351.0,test,moving_average_7d,1320.571428571429,1110.2142857142858,1613.4285714285718,True,503.214285714286,0.9
2025-07-28,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1500.0,test,moving_average_7d,1442.857142857143,1232.5,1735.7142857142858,True,503.2142857142858,0.9
2025-07-28,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1250.0,test,moving_average_7d,1178.571428571429,968.2142857142859,1471.4285714285718,True,503.2142857142859,0.9
2025-07-28,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1300.0,test,moving_average_7d,1328.571428571429,1118.2142857142858,1621.4285714285718,True,503.214285714286,0.9
2025-07-28,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,871.4285714285714,661.0714285714284,1164.2857142857142,True,503.2142857142858,0.9
2025-07-28,4752,Pune(Moshi),maharashtra__punemoshi,pune,900.0,test,moving_average_7d,1114.2857142857142,903.9285714285712,1407.142857142857,False,503.2142857142859,0.9
2025-07-29,160,Kolhapur,maharashtra__kolhapur,kolhapur,800.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-07-29,168,Nasik,maharashtra__nasik,nashik,830.0,test,moving_average_7d,860.0,649.642857142857,1152.857142857143,True,503.2142857142859,0.9
2025-07-29,169,Lasalgaon,maharashtra__lasalgaon,nashik,1270.0,test,moving_average_7d,1350.142857142857,1139.7857142857142,1643.0,True,503.2142857142858,0.9
2025-07-29,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1350.0,test,moving_average_7d,1332.857142857143,1122.5,1625.7142857142858,True,503.2142857142858,0.9
2025-07-29,172,Pune,maharashtra__pune,pune,1000.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-07-29,176,Solapur,maharashtra__solapur,solapur,1000.0,test,moving_average_7d,1071.428571428571,861.0714285714281,1364.285714285714,True,503.2142857142859,0.9
2025-07-29,575,Manmad,maharashtra__manmad,nashik,1225.0,test,moving_average_7d,1207.142857142857,996.7857142857141,1500.0,True,503.2142857142859,0.9
2025-07-29,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,950.0,test,moving_average_7d,841.4285714285714,631.0714285714284,1134.2857142857142,True,503.2142857142858,0.9
2025-07-29,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1457.142857142857,1246.7857142857142,1750.0,True,503.2142857142858,0.9
2025-07-29,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1300.0,test,moving_average_7d,1320.571428571429,1110.2142857142858,1613.4285714285718,True,503.214285714286,0.9
2025-07-29,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1200.0,test,moving_average_7d,1457.142857142857,1246.7857142857142,1750.0,False,503.2142857142858,0.9
2025-07-29,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1200.0,test,moving_average_7d,1200.0,989.642857142857,1492.857142857143,True,503.2142857142859,0.9
2025-07-29,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1200.0,test,moving_average_7d,1314.2857142857142,1103.928571428571,1607.142857142857,True,503.214285714286,0.9
2025-07-29,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,871.4285714285714,661.0714285714284,1164.2857142857142,True,503.2142857142858,0.9
2025-07-29,4752,Pune(Moshi),maharashtra__punemoshi,pune,950.0,test,moving_average_7d,1107.142857142857,896.7857142857141,1400.0,True,503.2142857142859,0.9
2025-07-30,160,Kolhapur,maharashtra__kolhapur,kolhapur,800.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-07-30,168,Nasik,maharashtra__nasik,nashik,900.0,test,moving_average_7d,831.4285714285714,621.0714285714284,1124.2857142857142,True,503.2142857142858,0.9
2025-07-30,169,Lasalgaon,maharashtra__lasalgaon,nashik,1325.0,test,moving_average_7d,1338.7142857142858,1128.3571428571427,1631.5714285714287,True,503.214285714286,0.9
2025-07-30,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1325.0,test,moving_average_7d,1340.0,1129.6428571428569,1632.857142857143,True,503.214285714286,0.9
2025-07-30,172,Pune,maharashtra__pune,pune,1050.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-07-30,176,Solapur,maharashtra__solapur,solapur,800.0,test,moving_average_7d,1085.7142857142858,875.3571428571428,1378.5714285714287,False,503.2142857142859,0.9
2025-07-30,575,Manmad,maharashtra__manmad,nashik,1200.0,test,moving_average_7d,1221.428571428571,1011.0714285714281,1514.285714285714,True,503.2142857142859,0.9
2025-07-30,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,800.0,test,moving_average_7d,835.7142857142857,625.3571428571427,1128.5714285714284,True,503.2142857142858,0.9
2025-07-30,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1457.142857142857,1246.7857142857142,1750.0,True,503.2142857142858,0.9
2025-07-30,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1280.0,test,moving_average_7d,1327.7142857142858,1117.3571428571427,1620.5714285714287,True,503.214285714286,0.9
2025-07-30,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1350.0,test,moving_average_7d,1457.142857142857,1246.7857142857142,1750.0,True,503.2142857142858,0.9
2025-07-30,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1350.0,test,moving_average_7d,1221.428571428571,1011.0714285714281,1514.285714285714,True,503.2142857142859,0.9
2025-07-30,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1150.0,test,moving_average_7d,1328.571428571429,1118.2142857142858,1621.4285714285718,True,503.214285714286,0.9
2025-07-30,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,900.0,689.642857142857,1192.857142857143,True,503.2142857142859,0.9
2025-07-30,4752,Pune(Moshi),maharashtra__punemoshi,pune,950.0,test,moving_average_7d,1100.0,889.642857142857,1392.857142857143,True,503.2142857142859,0.9
2025-07-31,160,Kolhapur,maharashtra__kolhapur,kolhapur,800.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-07-31,168,Nasik,maharashtra__nasik,nashik,875.0,test,moving_average_7d,821.4285714285714,611.0714285714284,1114.2857142857142,True,503.2142857142858,0.9
2025-07-31,169,Lasalgaon,maharashtra__lasalgaon,nashik,1340.0,test,moving_average_7d,1318.0,1107.6428571428569,1610.857142857143,True,503.214285714286,0.9
2025-07-31,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1350.0,test,moving_average_7d,1343.571428571429,1133.2142857142858,1636.4285714285718,True,503.214285714286,0.9
2025-07-31,172,Pune,maharashtra__pune,pune,1050.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-07-31,176,Solapur,maharashtra__solapur,solapur,1000.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-07-31,575,Manmad,maharashtra__manmad,nashik,1200.0,test,moving_average_7d,1221.428571428571,1011.0714285714281,1514.285714285714,True,503.2142857142859,0.9
2025-07-31,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,900.0,test,moving_average_7d,828.5714285714286,618.2142857142856,1121.4285714285716,True,503.214285714286,0.9
2025-07-31,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1471.428571428571,1261.071428571428,1764.285714285714,True,503.214285714286,0.9
2025-07-31,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1270.0,test,moving_average_7d,1326.142857142857,1115.7857142857142,1619.0,True,503.2142857142858,0.9
2025-07-31,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1150.0,test,moving_average_7d,1457.142857142857,1246.7857142857142,1750.0,False,503.2142857142858,0.9
2025-07-31,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,test,moving_average_7d,1264.2857142857142,1053.928571428571,1557.142857142857,True,503.214285714286,0.9
2025-07-31,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1250.0,test,moving_average_7d,1314.2857142857142,1103.928571428571,1607.142857142857,True,503.214285714286,0.9
2025-07-31,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,928.5714285714286,718.2142857142856,1221.4285714285716,True,503.214285714286,0.9
2025-07-31,4752,Pune(Moshi),maharashtra__punemoshi,pune,850.0,test,moving_average_7d,1114.2857142857142,903.9285714285712,1407.142857142857,False,503.2142857142859,0.9
2025-08-01,160,Kolhapur,maharashtra__kolhapur,kolhapur,800.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-08-01,168,Nasik,maharashtra__nasik,nashik,750.0,test,moving_average_7d,810.7142857142857,600.3571428571427,1103.5714285714284,True,503.2142857142858,0.9
2025-08-01,169,Lasalgaon,maharashtra__lasalgaon,nashik,1340.0,test,moving_average_7d,1312.2857142857142,1101.928571428571,1605.142857142857,True,503.214285714286,0.9
2025-08-01,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1400.0,test,moving_average_7d,1340.0,1129.6428571428569,1632.857142857143,True,503.214285714286,0.9
2025-08-01,172,Pune,maharashtra__pune,pune,1100.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-08-01,176,Solapur,maharashtra__solapur,solapur,1050.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-08-01,575,Manmad,maharashtra__manmad,nashik,1270.0,test,moving_average_7d,1200.0,989.642857142857,1492.857142857143,True,503.2142857142859,0.9
2025-08-01,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,900.0,test,moving_average_7d,821.4285714285714,611.0714285714284,1114.2857142857142,True,503.2142857142858,0.9
2025-08-01,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1485.7142857142858,1275.3571428571427,1778.5714285714287,True,503.214285714286,0.9
2025-08-01,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1270.0,test,moving_average_7d,1328.142857142857,1117.7857142857142,1621.0,True,503.2142857142858,0.9
2025-08-01,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1300.0,test,moving_average_7d,1471.428571428571,1261.071428571428,1764.285714285714,True,503.214285714286,0.9
2025-08-01,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,test,moving_average_7d,1242.857142857143,1032.5,1535.7142857142858,True,503.2142857142858,0.9
2025-08-01,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1250.0,test,moving_average_7d,1314.2857142857142,1103.928571428571,1607.142857142857,True,503.214285714286,0.9
2025-08-01,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,942.8571428571428,732.4999999999998,1235.7142857142858,True,503.214285714286,0.9
2025-08-01,4752,Pune(Moshi),maharashtra__punemoshi,pune,950.0,test,moving_average_7d,1107.142857142857,896.7857142857141,1400.0,True,503.2142857142859,0.9
2025-08-02,160,Kolhapur,maharashtra__kolhapur,kolhapur,800.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-08-02,168,Nasik,maharashtra__nasik,nashik,750.0,test,moving_average_7d,803.5714285714286,593.2142857142856,1096.4285714285716,True,503.214285714286,0.9
2025-08-02,169,Lasalgaon,maharashtra__lasalgaon,nashik,1340.0,test,moving_average_7d,1309.428571428571,1099.071428571428,1602.285714285714,True,503.214285714286,0.9
2025-08-02,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1400.0,test,moving_average_7d,1340.0,1129.6428571428569,1632.857142857143,True,503.214285714286,0.9
2025-08-02,172,Pune,maharashtra__pune,pune,1100.0,test,moving_average_7d,1092.857142857143,882.4999999999999,1385.7142857142858,True,503.2142857142859,0.9
2025-08-02,176,Solapur,maharashtra__solapur,solapur,1050.0,test,moving_average_7d,1078.571428571429,868.2142857142859,1371.4285714285718,True,503.2142857142859,0.9
2025-08-02,575,Manmad,maharashtra__manmad,nashik,1270.0,test,moving_average_7d,1200.0,989.642857142857,1492.857142857143,True,503.2142857142859,0.9
2025-08-02,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,900.0,test,moving_average_7d,814.2857142857143,603.9285714285713,1107.1428571428573,True,503.214285714286,0.9
2025-08-02,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1500.0,1289.6428571428569,1792.857142857143,True,503.214285714286,0.9
2025-08-02,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1270.0,test,moving_average_7d,1333.7142857142858,1123.3571428571427,1626.5714285714287,True,503.214285714286,0.9
2025-08-02,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1300.0,test,moving_average_7d,1435.7142857142858,1225.3571428571427,1728.5714285714287,True,503.214285714286,0.9
2025-08-02,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1100.0,test,moving_average_7d,1242.857142857143,1032.5,1535.7142857142858,True,503.2142857142858,0.9
2025-08-02,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1350.0,test,moving_average_7d,1328.571428571429,1118.2142857142858,1621.4285714285718,True,503.214285714286,0.9
2025-08-02,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,942.8571428571428,732.4999999999998,1235.7142857142858,True,503.214285714286,0.9
2025-08-02,4752,Pune(Moshi),maharashtra__punemoshi,pune,950.0,test,moving_average_7d,1078.571428571429,868.2142857142859,1371.4285714285718,True,503.2142857142859,0.9
2025-08-03,160,Kolhapur,maharashtra__kolhapur,kolhapur,800.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-08-03,168,Nasik,maharashtra__nasik,nashik,750.0,test,moving_average_7d,796.4285714285714,586.0714285714284,1089.2857142857142,True,503.2142857142858,0.9
2025-08-03,169,Lasalgaon,maharashtra__lasalgaon,nashik,1340.0,test,moving_average_7d,1306.571428571429,1096.2142857142858,1599.4285714285718,True,503.214285714286,0.9
2025-08-03,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1400.0,test,moving_average_7d,1340.0,1129.6428571428569,1632.857142857143,True,503.214285714286,0.9
2025-08-03,172,Pune,maharashtra__pune,pune,1150.0,test,moving_average_7d,1085.7142857142858,875.3571428571428,1378.5714285714287,True,503.2142857142859,0.9
2025-08-03,176,Solapur,maharashtra__solapur,solapur,1050.0,test,moving_average_7d,1064.2857142857142,853.9285714285712,1357.142857142857,True,503.2142857142859,0.9
2025-08-03,575,Manmad,maharashtra__manmad,nashik,1270.0,test,moving_average_7d,1200.0,989.642857142857,1492.857142857143,True,503.2142857142859,0.9
2025-08-03,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,875.0,test,moving_average_7d,821.4285714285714,611.0714285714284,1114.2857142857142,True,503.2142857142858,0.9
2025-08-03,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1500.0,1289.6428571428569,1792.857142857143,True,503.214285714286,0.9
2025-08-03,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1270.0,test,moving_average_7d,1339.2857142857142,1128.928571428571,1632.142857142857,True,503.214285714286,0.9
2025-08-03,2494,Pune(Pimpri),maharashtra__punepimpri,pune,1500.0,test,moving_average_7d,1442.857142857143,1232.5,1735.7142857142858,True,503.2142857142858,0.9
2025-08-03,2495,Pune(Khadiki),maharashtra__punekhadiki,pune,1150.0,test,moving_average_7d,1214.2857142857142,1003.9285714285712,1507.142857142857,True,503.2142857142859,0.9
2025-08-03,3108,Vashi New Mumbai,maharashtra__vashi_new_mumbai,mumbai,1350.0,test,moving_average_7d,1342.857142857143,1132.5,1635.7142857142858,True,503.2142857142858,0.9
2025-08-03,4751,Pune(Manjri),maharashtra__punemanjri,pune,800.0,test,moving_average_7d,928.5714285714286,718.2142857142856,1221.4285714285716,True,503.214285714286,0.9
2025-08-03,4752,Pune(Moshi),maharashtra__punemoshi,pune,900.0,test,moving_average_7d,1042.857142857143,832.4999999999999,1335.7142857142858,True,503.2142857142859,0.9
2025-08-04,160,Kolhapur,maharashtra__kolhapur,kolhapur,1000.0,test,moving_average_7d,1000.0,789.642857142857,1292.857142857143,True,503.2142857142859,0.9
2025-08-04,168,Nasik,maharashtra__nasik,nashik,900.0,test,moving_average_7d,782.1428571428571,571.7857142857141,1075.0,True,503.2142857142859,0.9
2025-08-04,169,Lasalgaon,maharashtra__lasalgaon,nashik,1351.0,test,moving_average_7d,1306.571428571429,1096.2142857142858,1599.4285714285718,True,503.214285714286,0.9
2025-08-04,170,Pimpalgaon,maharashtra__pimpalgaon,nashik,1350.0,test,moving_average_7d,1342.857142857143,1132.5,1635.7142857142858,True,503.2142857142858,0.9
2025-08-04,172,Pune,maharashtra__pune,pune,1100.0,test,moving_average_7d,1064.2857142857142,853.9285714285712,1357.142857142857,True,503.2142857142859,0.9
2025-08-04,176,Solapur,maharashtra__solapur,solapur,1150.0,test,moving_average_7d,1050.0,839.642857142857,1342.857142857143,True,503.2142857142859,0.9
2025-08-04,575,Manmad,maharashtra__manmad,nashik,1300.0,test,moving_average_7d,1207.142857142857,996.7857142857141,1500.0,True,503.2142857142859,0.9
2025-08-04,581,Chattrapati Sambhajinagar,maharashtra__chattrapati_sambhajinagar,aurangabad,750.0,test,moving_average_7d,835.7142857142857,625.3571428571427,1128.5714285714284,True,503.2142857142858,0.9
2025-08-04,1462,Satara,maharashtra__satara,satara,1500.0,test,moving_average_7d,1500.0,1289.6428571428569,1792.857142857143,True,503.214285714286,0.9
2025-08-04,2484,Lasalgaon(Niphad),maharashtra__lasalgaonniphad,nashik,1350.0,test,moving_average_7d,1339.428571428571,1129.071428571428,1632.285714285714,True,503.214285714286,0.9
